seqnames,start,end,width,strand,gene_id
chr3,128573087,128579086,6000,-,23434
chr1,11009344,11015343,6000,+,23435
chr1,21974022,21980021,6000,+,23436
chr5,140688430,140694429,6000,+,23438
chrX,120359085,120365084,6000,+,23439
chr5,77636689,77642688,6000,-,23440
chr1,99966351,99972350,6000,+,23443
chr9,105241622,105247621,6000,+,23446
chr16,70520791,70526790,6000,+,23450
chr2,197432092,197438091,6000,-,23451
chr9,127119636,127125635,6000,-,23452
chr1,229555708,229561707,6000,-,23456
chr12,122978650,122984649,6000,-,23457
chr11,49205639,49211638,6000,-,2346
chr17,69138896,69144895,6000,-,23460
chr17,69324245,69330244,6000,-,23461
chr8,79764858,79770857,6000,-,23462
chr1,6232973,6238972,6000,-,23463
chr22,37804905,37810904,6000,+,23464
chr22,38869250,38875249,6000,-,23466
chr22,38841029,38847028,6000,-,23467
chr12,54277134,54283133,6000,-,23468
chr6,63632820,63638819,6000,+,23469
chr8,70605417,70611416,6000,-,23471
chr3,15203152,15209151,6000,+,23473
chr19,43524231,43530230,6000,-,23474
chr16,29660279,29666278,6000,+,23475
chr19,15329546,15335545,6000,-,23476
chr15,84713461,84719460,6000,-,23478
chr12,108559582,108565581,6000,+,23479
chr11,72186558,72192557,6000,+,2348
chr7,54756975,54762974,6000,-,23480
chr22,30604084,30610083,6000,-,23481
chr13,94593243,94599242,6000,-,23483
chr8,30092408,30098407,6000,+,23484
chr16,66958245,66964244,6000,+,23491
chr22,39149681,39155680,6000,-,23492
chr6,125744664,125750663,6000,+,23493
chr17,16969119,16975118,6000,-,23495
chr2,42789594,42795593,6000,-,23498
chr1,39078316,39084315,6000,+,23499
chr11,72213601,72219600,6000,+,2350
chr6,39789298,39795297,6000,+,23500
chr14,67813591,67819590,6000,-,23503
chr12,130713282,130719281,6000,-,23504
chr2,97992949,97998948,6000,-,23505
chr6,42743958,42749957,6000,+,23506
chr1,89521836,89527835,6000,+,23507
chr14,70638916,70644915,6000,+,23508
chr20,32204880,32210879,6000,+,23509
chr17,75029575,75035574,6000,+,23510
chr9,128938478,128944477,6000,+,23511
chr17,31934007,31940006,6000,+,23512
chr8,47257878,47263877,6000,+,23514
chr21,36317189,36323188,6000,+,23515
chr8,22364249,22370248,6000,+,23516
chr5,55304989,55310988,6000,+,23517
chr2,135528455,135534454,6000,+,23518
chr12,48469665,48475664,6000,+,23519
chr11,72111869,72117868,6000,+,2352
chr4,164194712,164200711,6000,-,23520
chr19,49484554,49490553,6000,+,23521
chr22,24008192,24014191,6000,+,23523
chr16,2749626,2755625,6000,+,23524
chr19,1062923,1068922,6000,+,23526
chr3,195440045,195446044,6000,-,23527
chr1,200407057,200413056,6000,-,23528
chr11,67371178,67377177,6000,-,23529
chr14,75275826,75281825,6000,+,2353
chr5,43599692,43605691,6000,+,23530
chr17,55418925,55424924,6000,-,23531
chr17,8962713,8968712,6000,-,23533
chr7,129052174,129058173,6000,-,23534
chr16,75620301,75626300,6000,-,23536
chr11,5149370,5155369,6000,-,23538
chr22,38081094,38087093,6000,-,23539
chr19,45464995,45470994,6000,+,2354
chr22,30393941,30399940,6000,+,23541
chr22,50597793,50603792,6000,+,23542
chr22,26166462,26172461,6000,+,23544
chr12,123709353,123715352,6000,+,23545
chr19,48361367,48367366,6000,+,23546
chr5,40752964,40758963,6000,-,23548
chr2,219397023,219403022,6000,-,23549
chr2,28389448,28395447,6000,+,2355
chr2,113154325,113160324,6000,+,23550
chr22,35537831,35543830,6000,+,23551
chr9,87971754,87977753,6000,-,23552
chr7,123825983,123831982,6000,+,23553
chr7,120855403,120861402,6000,-,23554
chr10,69448465,69454464,6000,+,23555
chr18,62184119,62190118,6000,-,23556
chr1,153655703,153661702,6000,+,23557
chr17,75853508,75859507,6000,-,23558
chr2,74455400,74461399,6000,+,23559
chr9,127791597,127797596,6000,+,2356
chr10,985434,991433,6000,+,23560
chr21,36573570,36579569,6000,-,23562
chr16,75542429,75548428,6000,-,23563
chr1,84890207,84896206,6000,-,23566
chr5,177019696,177025695,6000,+,23567
chr16,57242259,57248258,6000,+,23568
chr19,51801111,51807110,6000,-,2357
chr1,85575364,85581363,6000,-,23576
chr19,51749026,51755025,6000,+,2358
chr17,73309006,73315005,6000,-,23580
chr19,15046480,15052479,6000,+,23581
chr15,43182118,43188117,6000,+,23582
chr12,54186009,54192008,6000,-,23583
chr11,124749256,124755255,6000,-,23584
chr1,25335317,25341316,6000,+,23585
chr9,32523209,32529208,6000,-,23586
chr17,7248416,7254415,6000,+,23587
chr14,49765130,49771129,6000,+,23588
chr16,8866013,8872012,6000,-,23589
chr19,51792157,51798156,6000,+,2359
chr10,26694701,26700700,6000,+,23590
chr17,43914194,43920193,6000,+,23591
chr12,65166583,65172582,6000,+,23592
chr6,138400531,138406530,6000,+,23593
chr16,46686643,46692642,6000,+,23594
chr6,87587067,87593066,6000,+,23595
chr1,241674377,241680376,6000,-,23596
chrX,23763476,23769475,6000,-,23597
chr22,31343347,31349346,6000,-,23598
chr5,34005105,34011104,6000,-,23600
chr7,141944008,141950007,6000,-,23601
chr12,108728597,108734596,6000,-,23603
chr15,64069034,64075033,6000,-,23604
chr6,47474789,47480788,6000,+,23607
chr7,140476537,140482536,6000,-,23608
chr3,12554087,12560086,6000,+,23609
chr1,201466238,201472237,6000,-,23612
chr20,47353890,47359889,6000,-,23613
chr17,28244444,28250443,6000,+,23614
chr17,28223563,28229562,6000,+,23615
chr22,37631654,37637653,6000,+,23616
chr22,19128308,19134307,6000,+,23617
chr19,56837730,56843729,6000,-,23619
chr2,11667196,11673195,6000,-,23620
chr11,117313260,117319259,6000,-,23621
chr1,155317894,155323893,6000,+,23623
chr19,44774869,44780868,6000,+,23624
chr11,65567682,65573681,6000,+,23625
chr20,57326803,57332802,6000,+,23626
chr20,4718909,4724908,6000,+,23627
chr6,118498430,118504429,6000,+,23629
chrX,109622173,109628172,6000,-,23630
chr1,150254251,150260250,6000,+,23632
chr1,32105056,32111055,6000,+,23633
chr5,81748798,81754797,6000,-,23635
chr19,49955392,49961391,6000,-,23636
chr9,122937833,122943832,6000,+,23637
chr8,132672593,132678592,6000,-,23639
chr19,55277382,55283381,6000,-,23640
chrX,141174130,141180129,6000,-,23641
chr11,62852954,62858953,6000,-,23642
chr8,73988392,73994391,6000,+,23643
chr16,67870052,67876051,6000,+,23644
chr19,48869421,48875420,6000,+,23645
chr19,40345456,40351455,6000,+,23646
chr11,6478480,6484479,6000,-,23647
chr1,54410480,54416479,6000,-,23648
chr11,65258920,65264919,6000,+,23649
chr11,120135115,120141114,6000,-,23650
chr22,50304647,50310646,6000,-,23654
chr4,138239350,138245349,6000,-,23657
chr7,32492284,32498283,6000,-,23658
chr16,68242304,68248303,6000,+,23659
chr7,99501651,99507650,6000,+,23660
chr17,22087743,22093742,6000,+,23666
chr9,71813691,71819690,6000,-,23670
chr2,192191934,192197933,6000,-,23671
chr1,27770219,27776218,6000,+,23673
chrX,21755117,21761116,6000,-,23676
chr2,234949017,234955016,6000,+,23677
chr8,66709734,66715733,6000,+,23678
chr11,88172444,88178443,6000,-,23682
chr2,37321809,37327808,6000,-,23683
chr2,223048814,223054813,6000,+,23704
chr11,115501958,115507957,6000,-,23705
chrX,51740442,51746441,6000,+,23708
chr12,10209458,10215457,6000,+,23710
chr17,3633251,3639250,6000,-,23729
chr9,109116948,109122947,6000,-,23731
chr9,109164296,109170295,6000,-,23732
chr15,48875134,48881133,6000,+,23741
chr15,24672704,24678703,6000,+,23742
chr5,79066767,79072766,6000,+,23743
chr17,6432200,6438199,6000,-,23746
chr22,21639302,21645301,6000,+,23753
chr22,21649270,21655269,6000,+,23759
chr22,27917135,27923134,6000,-,23760
chr22,31659433,31665432,6000,-,23761
chr22,30690782,30696781,6000,+,23762
chr22,38198932,38204931,6000,+,23764
chr22,17081954,17087953,6000,+,23765
chr20,14334615,14340614,6000,-,23767
chr14,85527144,85533143,6000,+,23768
chr11,64100188,64106187,6000,+,23769
chr19,18541078,18547077,6000,-,23770
chr22,49824513,49830512,6000,-,23774
chr22,44749558,44755557,6000,+,23779
chr22,36236955,36242954,6000,-,23780
chr22,32118977,32124976,6000,+,23782
chr22,16676494,16682493,6000,-,23783
chr22,15687026,15693025,6000,+,23784
chr22,17625855,17631854,6000,+,23786
chr6,36983299,36989298,6000,-,23787
chr2,29918587,29924586,6000,-,238
chr17,6993049,6999048,6000,+,239
chr9,69032563,69038562,6000,+,2395
chr1,94118149,94124148,6000,-,24
chr13,30710478,30716477,6000,+,241
chrX,70287104,70293103,6000,+,24137
chr10,89411568,89417567,6000,+,24138
chr19,45642630,45648629,6000,-,24139
chrX,48473021,48479020,6000,+,24140
chr20,9511358,9517357,6000,+,24141
chr3,50296422,50302421,6000,-,24142
chr22,26509506,26515505,6000,-,24144
chr11,94125841,94131840,6000,+,24145
chr7,101235821,101241820,6000,-,24146
chr11,35615460,35621459,6000,+,24147
chr20,63978132,63984131,6000,+,24148
chr6,43366648,43372647,6000,-,24149
chr17,8084717,8090716,6000,-,242
chr6,116057892,116063891,6000,-,2444
chr17,6850861,6856860,6000,+,245
chr2,28779517,28785516,6000,+,245711
chr11,60331831,60337830,6000,+,245802
chr6,117262558,117268557,6000,+,245806
chr7,100116634,100122633,6000,+,245812
chr11,71830200,71836199,6000,+,245911
chr8,12397367,12403366,6000,-,245912
chr6,50018995,50024994,6000,-,245913
chr6,50046875,50052874,6000,-,245915
chr6,49966626,49972625,6000,-,245927
chr6,49961165,49967164,6000,-,245928
chr20,31254664,31260663,6000,+,245929
chr20,31305586,31311585,6000,-,245930
chr20,31387591,31393590,6000,-,245932
chr20,31409839,31415838,6000,-,245934
chr20,31426181,31432180,6000,-,245935
chr20,31437632,31443631,6000,+,245936
chr20,31470014,31476013,6000,-,245937
chr20,84250,90249,6000,+,245938
chr20,186712,192711,6000,-,245939
chr8,86095910,86101909,6000,+,245972
chr2,10718100,10724099,6000,+,245973
chr17,4639295,4645294,6000,-,246
chrY,20572520,20578519,6000,-,246119
chrY,19564313,19570312,6000,+,246126
chr4,77816616,77822615,6000,-,246175
chr17,35749879,35755878,6000,-,246176
chr1,19271195,19277194,6000,-,246181
chr9,113272573,113278572,6000,-,246184
chr12,100354074,100360073,6000,+,246213
chr2,3555334,3561333,6000,-,246243
chr6,108291991,108297990,6000,+,246269
chr21,17789524,17795523,6000,-,246312
chr12,57248189,57254188,6000,-,246329
chr11,66463327,66469326,6000,+,246330
chr21,28010363,28016362,6000,+,246705
chr7,102668642,102674641,6000,-,246721
chr17,56881820,56887819,6000,-,246754
chr15,68815221,68821220,6000,+,246777
chr16,28509052,28515051,6000,-,246778
chr17,8036034,8042033,6000,+,247
chr1,11259552,11265551,6000,-,2475
chr2,232453125,232459124,6000,+,248
chr2,182863638,182869637,6000,-,2487
chr11,30228016,30234015,6000,+,2488
chr1,21506397,21512396,6000,+,249
chrX,101095218,101101217,6000,+,2491
chr2,49151538,49157537,6000,-,2492
chr1,200024614,200030613,6000,+,2494
chr11,61964635,61970634,6000,-,2495
chr2,27390368,27396367,6000,-,2498
chr9,130710016,130716015,6000,+,25
chr2,232375724,232381723,6000,+,250
chr2,232403844,232409843,6000,+,251
chr19,48962309,48968308,6000,+,2512
chr9,124504421,124510420,6000,-,2516
chr1,23865295,23871294,6000,-,2517
chr6,143508721,143514720,6000,-,2519
chr17,41709331,41715330,6000,+,2520
chr16,31177110,31183109,6000,+,2521
chr19,48752391,48758390,6000,-,2523
chr19,48692971,48698970,6000,+,2524
chr19,5848475,5854474,6000,-,2525
chr11,94540840,94546839,6000,+,2526
chr19,5900788,5906787,6000,-,2527
chr19,5836732,5842731,6000,-,2528
chr1,201168575,201174574,6000,-,252839
chr18,35374338,35380337,6000,-,252884
chr9,137037437,137043436,6000,-,2529
chrY,9523927,9529926,6000,-,252946
chrY,7806268,7812267,6000,-,252948
chrY,8697978,8703977,6000,-,252950
chrY,9331833,9337832,6000,-,252951
chrY,8580454,8586453,6000,+,252952
chrY,9781372,9787371,6000,+,252954
chr8,11766639,11772638,6000,+,252969
chr17,54965727,54971726,6000,+,252983
chr1,32869483,32875482,6000,-,252995
chr14,65407592,65413591,6000,+,2530
chr7,93223470,93229469,6000,-,253012
chr4,64406469,64412468,6000,-,253017
chr9,120821828,120827827,6000,+,253039
chr15,77638764,77644763,6000,+,253044
chr18,63364229,63370228,6000,-,2531
chr12,9062071,9068070,6000,-,253128
chr22,31747141,31753140,6000,-,253143
chr1,92026985,92032984,6000,+,253152
chr22,42550617,42556616,6000,+,253190
chr1,159200307,159206306,6000,+,2532
chr5,39071400,39077399,6000,-,253260
chr10,75240568,75246567,6000,+,253264
chr5,39271529,39277528,6000,-,2533
chr5,176627618,176633617,6000,+,253314
chr6,111870453,111876452,6000,-,2534
chr10,58264895,58270894,6000,-,253430
chr3,141321213,141327212,6000,+,253461
chr17,44554484,44560483,6000,+,2535
chr13,45415456,45421455,6000,-,253512
chr2,30444226,30450225,6000,+,253558
chr3,84955981,84961980,6000,+,253559
chr3,186490662,186496661,6000,-,253573
chr6,129858548,129864547,6000,-,253582
chr2,37081451,37087450,6000,+,253635
chr3,40474131,40480130,6000,+,253639
chr9,38617597,38623596,6000,-,253650
chr1,27669199,27675198,6000,-,2537
chr6,97280218,97286217,6000,-,253714
chr12,103927212,103933211,6000,-,253724
chr10,45724200,45730199,6000,+,253725
chr10,129960842,129966841,6000,-,253738
chr6,169699068,169705067,6000,-,253769
chr2,168452862,168458861,6000,+,253782
chr17,42897797,42903796,6000,+,2538
chr12,65275643,65281642,6000,+,253827
chr13,21456371,21462370,6000,-,253832
chr20,62548527,62554526,6000,-,253868
chrX,154544573,154550572,6000,-,2539
chr11,101913523,101919522,6000,-,253935
chr8,63165553,63171552,6000,+,253943
chr14,35806305,35812304,6000,-,253959
chr17,50559109,50565108,6000,-,253962
chr14,36516522,36522521,6000,-,253970
chr16,29923237,29929236,6000,-,253980
chr16,29897375,29903374,6000,+,253982
chr12,31644160,31650159,6000,+,254013
chr14,20584659,20590658,6000,+,254028
chr2,171996943,172002942,6000,+,254042
chr7,139227356,139233355,6000,+,254048
chr12,122164738,122170737,6000,+,254050
chrX,80806878,80812877,6000,-,254065
chr1,1134017,1140016,6000,+,254099
chr11,65567424,65573423,6000,-,254100
chr11,65573046,65579045,6000,+,254102
chr11,65830834,65836833,6000,+,254122
chr2,121646320,121652319,6000,+,254128
chrX,23904801,23910800,6000,+,254158
chr14,39429501,39435500,6000,-,254170
chr1,1170884,1176883,6000,+,254173
chr11,65942445,65948444,6000,+,254187
chr11,74745849,74751848,6000,+,254225
chr6,116508639,116514638,6000,+,254228
chr22,32461485,32467484,6000,-,254240
chr4,18018877,18024876,6000,-,254251
chr11,66275175,66281174,6000,+,254263
chr1,108960485,108966484,6000,-,254268
chr17,18658951,18664950,6000,-,254272
chr9,128917966,128923965,6000,+,254295
chrX,49586496,49592495,6000,+,2543
chr10,10949235,10955234,6000,-,254312
chr11,66543236,66549235,6000,-,254359
chr6,118932163,118938162,6000,-,254394
chr10,11820339,11826338,6000,+,254427
chr1,205810749,205816748,6000,-,254428
chr11,66972277,66978276,6000,+,254439
chr16,1881295,1887294,6000,-,254528
chr15,34364197,34370196,6000,-,254531
chr11,67626938,67632937,6000,-,254552
chr15,89358579,89364578,6000,+,254559
chr22,41618119,41624118,6000,+,2547
chr2,99252283,99258282,6000,-,254773
chr8,66429486,66435485,6000,+,254778
chr12,55244198,55250197,6000,+,254783
chr12,55328701,55334700,6000,+,254786
chr17,80098556,80104555,6000,+,2548
chr3,174437987,174443986,6000,+,254827
chr3,113944901,113950900,6000,+,254887
chr8,23081355,23087354,6000,+,254896
chr4,143333762,143339761,6000,+,2549
chr1,152507803,152513802,6000,+,254910
chr21,30437275,30443274,6000,+,254950
chr9,122156908,122162907,6000,+,254956
chr9,122720990,122726989,6000,+,254973
chr10,103455889,103461888,6000,-,255022
chr3,94934980,94940979,6000,+,255025
chr7,44036171,44042170,6000,+,255031
chr19,55226265,55232264,6000,-,255043
chr19,1235028,1241027,6000,-,255057
chr17,49845018,49851017,6000,-,255061
chr10,118043279,118049278,6000,+,255082
chr21,25731570,25737569,6000,+,2551
chr2,219038528,219044527,6000,-,255101
chr1,19796946,19802945,6000,-,255104
chr4,80332720,80338719,6000,+,255119
chr4,57106762,57112761,6000,+,255130
chr5,6579136,6585135,6000,+,255167
chr15,62250236,62256235,6000,-,255180
chr5,149060254,149066253,6000,+,255187
chr15,42153637,42159636,6000,-,255189
chr19,1951587,1957586,6000,-,255193
chr9,110334885,110340884,6000,-,255220
chr1,84994114,85000113,6000,-,255231
chr11,113384779,113390778,6000,+,255239
chr15,42545803,42551802,6000,-,255252
chr17,81944234,81950233,6000,-,255275
chr15,50352409,50358408,6000,-,2553
chr12,10502602,10508601,6000,+,255308
chrX,120963349,120969348,6000,-,255313
chr4,74305470,74311469,6000,+,255324
chr3,126657609,126663608,6000,+,255330
chr22,24943696,24949695,6000,-,255349
chr7,100123785,100129784,6000,+,255374
chr12,106298929,106304928,6000,+,255394
chr5,161844063,161850062,6000,+,2554
chr4,121501,127500,6000,+,255403
chr12,48724435,48730434,6000,+,255411
chr5,180206212,180212211,6000,-,255426
chr12,114405173,114411172,6000,+,255480
chr6,18384350,18390349,6000,+,255488
chr4,46472231,46478230,6000,-,2555
chr11,1306769,1312768,6000,+,255512
chr4,140521168,140527167,6000,+,255520
chrX,152448316,152454315,6000,-,2556
chr6,25723777,25729776,6000,+,255626
chr1,86153944,86159943,6000,-,255631
chr1,246521288,246527287,6000,-,255654
chr4,46990582,46996581,6000,-,2557
chr11,6167409,6173408,6000,-,255725
chr1,55036548,55042547,6000,+,255738
chr4,105891775,105897774,6000,+,255743
chr3,196315300,196321299,6000,-,255758
chr19,47271885,47277884,6000,+,255783
chr3,196512347,196518346,6000,-,255798
chr15,26863911,26869910,6000,+,2558
chr19,10833575,10839574,6000,+,255809
chr3,195987319,195993318,6000,-,255812
chr17,7020050,7026049,6000,+,255877
chr5,161544063,161550062,6000,+,2559
chr16,50021410,50027409,6000,+,255919
chr1,209897923,209903922,6000,+,255928
chr13,28135506,28141505,6000,+,255967
chr4,46990723,46996722,6000,+,2560
chr5,75233879,75239878,6000,-,256006
chr12,92139915,92145914,6000,-,256021
chr19,57524325,57530324,6000,+,256051
chr3,130342516,130348515,6000,+,256076
chr5,161546045,161552044,6000,-,2561
chr19,12916294,12922293,6000,-,256126
chr7,19770599,19776598,6000,-,256130
chr11,48321920,48327919,6000,+,256144
chr11,48303223,48309222,6000,+,256148
chr9,130262882,130268881,6000,+,256158
chr15,26936540,26942539,6000,-,2562
chr17,20576724,20582723,6000,+,256223
chr7,22629926,22635925,6000,-,256227
chr19,50341768,50347767,6000,-,256236
chr14,105178324,105184323,6000,-,256281
chr10,23189312,23195311,6000,+,256297
chr1,2016329,2022328,6000,+,2563
chr17,21250411,21256410,6000,-,256302
chr4,185468753,185474752,6000,-,256309
chr7,23487473,23493472,6000,+,256355
chr3,142222593,142228592,6000,-,256356
chr11,62609766,62615765,6000,-,256364
chr6,107821318,107827317,6000,-,256380
chr14,94449801,94455800,6000,-,256394
chrX,151971681,151977680,6000,-,2564
chr1,76071746,76077745,6000,+,256435
chr4,127963035,127969034,6000,-,256471
chr11,66288894,66294893,6000,+,256472
chr4,46121055,46127054,6000,-,2565
chr10,131308722,131314721,6000,-,256536
chr15,51748586,51754585,6000,-,256586
chr5,161997057,162003056,6000,+,2566
chrX,19967299,19973298,6000,-,256643
chr15,34340315,34346314,6000,+,256646
chr15,26968181,26974180,6000,+,2567
chr12,75331670,75337669,6000,+,256710
chrX,20113908,20119907,6000,-,256714
chr15,53759879,53765878,6000,-,256764
chr5,170760350,170766349,6000,+,2568
chr10,23341846,23347845,6000,-,256815
chr4,99947478,99953477,6000,+,256880
chr11,4766939,4772938,6000,-,256892
chr6,89228279,89234278,6000,-,2569
chr17,81899238,81905237,6000,+,256933
chr19,8340263,8346262,6000,-,256949
chr7,48026120,48032119,6000,-,256979
chr5,80253049,80259048,6000,-,256987
chr1,110067673,110073672,6000,-,257
chr6,89312300,89318299,6000,-,2570
chr19,5575350,5581349,6000,-,257000
chr9,83535547,83541546,6000,-,257019
chr1,244451377,244457376,6000,+,257044
chr19,5717637,5723636,6000,+,257062
chr3,111671676,111677675,6000,+,257068
chr2,170810213,170816212,6000,+,2571
chr1,26371523,26377522,6000,-,257101
chr1,161066971,161072970,6000,-,257106
chr11,117229625,117235624,6000,+,257160
chr9,113407054,113413053,6000,+,257169
chr1,161364875,161370874,6000,-,257177
