"","seqnames","start","end","width","strand","gene_id"
"13181","chr12",10959768,10965767,6000,"-","50835"
"13182","chr12",10956580,10962579,6000,"-","50836"
"13183","chr12",10952227,10958226,6000,"-","50837"
"13184","chr12",11059162,11065161,6000,"-","50838"
"13185","chr12",10975869,10981868,6000,"-","50839"
"13186","chr12",11088807,11094806,6000,"-","50840"
"13187","chr12",49485603,49491602,6000,"-","50846"
"13188","chr1",161005775,161011774,6000,"-","50848"
"13189","chr3",108538631,108544630,6000,"+","50852"
"13190","chr3",38026530,38032529,6000,"+","50853"
"13191","chr16",67691851,67697850,6000,"+","50855"
"13192","chr12",8273228,8279227,6000,"+","50856"
"13193","chr4",168152742,168158741,6000,"-","50859"
"13194","chr20",62281964,62287963,6000,"-","50861"
"13195","chr11",10559775,10565774,6000,"-","50862"
"13196","chr11",131237371,131243370,6000,"+","50863"
"13197","chr12",13150244,13156243,6000,"-","50865"
"13198","chr1",164525597,164531596,6000,"+","5087"
"13199","chr10",7827093,7833092,6000,"+","509"
"13200","chr9",128506617,128512616,6000,"+","5090"
"13201","chr11",66722848,66728847,6000,"-","5091"
"13202","chr10",72645542,72651541,6000,"-","5092"
"13203","chr2",70311585,70317584,6000,"+","5093"
"13204","chr11",125930188,125936187,6000,"-","50937"
"13205","chr3",101036420,101042419,6000,"-","50939"
"13206","chr12",53832433,53838432,6000,"+","5094"
"13207","chr2",178970067,178976066,6000,"-","50940"
"13208","chrX",49118289,49124288,6000,"-","50943"
"13209","chr19",51217196,51223195,6000,"-","50944"
"13210","chrX",79267255,79273254,6000,"+","50945"
"13211","chr13",100738269,100744268,6000,"+","5095"
"13212","chr3",135966167,135972166,6000,"+","5096"
"13213","chr17",41833157,41839156,6000,"-","50964"
"13214","chr5",141254945,141260944,6000,"-","5097"
"13215","chr5",140852569,140858568,6000,"+","5098"
"13216","chr4",30719030,30725029,6000,"+","5099"
"13217","chr1",93643247,93649246,6000,"-","50999"
"13218","chr17",73972516,73978515,6000,"-","51"
"13219","chr13",53419776,53425775,6000,"-","5100"
"13220","chr6",8432795,8438794,6000,"-","51000"
"13221","chr8",97270797,97276796,6000,"-","51001"
"13222","chr2",73961518,73967517,6000,"-","51002"
"13223","chr17",6551955,6557954,6000,"-","51003"
"13224","chr14",74413637,74419636,6000,"+","51004"
"13225","chr16",2567363,2573362,6000,"+","51005"
"13226","chr20",44990065,44996064,6000,"-","51006"
"13227","chr10",73973893,73979892,6000,"-","51008"
"13228","chr17",5386495,5392494,6000,"-","51009"
"13229","chr13",67801469,67807468,6000,"-","5101"
"13230","chr9",37782090,37788089,6000,"-","51010"
"13231","chr2",96065448,96071447,6000,"+","51011"
"13232","chr20",57614902,57620901,6000,"-","51012"
"13233","chr10",99202769,99208768,6000,"-","51013"
"13234","chr5",114958877,114964876,6000,"-","51014"
"13235","chr5",128427442,128433441,6000,"+","51015"
"13236","chr14",24607798,24613797,6000,"-","51016"
"13237","chr1",218455629,218461628,6000,"+","51018"
"13238","chr12",102452900,102458899,6000,"-","51019"
"13239","chr6",125620283,125626282,6000,"-","51020"
"13240","chr10",75009452,75015451,6000,"-","51021"
"13241","chr1",193072245,193078244,6000,"-","51022"
"13242","chr4",84374118,84380117,6000,"+","51023"
"13243","chr7",100892594,100898593,6000,"-","51024"
"13244","chr16",4398374,4404373,6000,"-","51025"
"13245","chr12",21651699,21657698,6000,"+","51026"
"13246","chr1",149868155,149874154,6000,"+","51027"
"13247","chr13",53021764,53027763,6000,"-","51028"
"13248","chr1",244813352,244819351,6000,"+","51029"
"13249","chr17",18681582,18687581,6000,"+","51030"
"13250","chr17",682572,688571,6000,"-","51031"
"13251","chr1",15799596,15805595,6000,"+","51032"
"13252","chr11",62443546,62449545,6000,"-","51035"
"13253","chr14",95044706,95050705,6000,"+","5104"
"13254","chr1",26493388,26499387,6000,"+","51042"
"13255","chr1",154972106,154978105,6000,"+","51043"
"13256","chr18",55016721,55022720,6000,"+","51046"
"13257","chr20",56133137,56139136,6000,"+","5105"
"13258","chr8",75733772,75739771,6000,"+","51050"
"13259","chr2",238472217,238478216,6000,"+","51052"
"13260","chr6",24772159,24778158,6000,"+","51053"
"13261","chr12",45606790,45612789,6000,"-","51054"
"13262","chr4",17575927,17581926,6000,"+","51056"
"13263","chr2",63812868,63818867,6000,"-","51057"
"13264","chr1",43309244,43315243,6000,"+","51058"
"13265","chr8",139506066,139512065,6000,"-","51059"
"13266","chr14",24560483,24566482,6000,"+","5106"
"13267","chr1",52518844,52524843,6000,"-","51060"
"13268","chr16",11833649,11839648,6000,"-","51061"
"13269","chr14",50996800,51002799,6000,"+","51062"
"13270","chr10",105209659,105215658,6000,"-","51063"
"13271","chr15",63446742,63452741,6000,"-","51065"
"13272","chr3",8783727,8789726,6000,"-","51066"
"13273","chr12",32905888,32911887,6000,"-","51067"
"13274","chr3",160936099,160942098,6000,"+","51068"
"13275","chr6",43024243,43030242,6000,"-","51069"
"13276","chr19",50080830,50086829,6000,"-","51070"
"13277","chr12",16061186,16067185,6000,"+","51071"
"13278","chr2",32261863,32267862,6000,"-","51072"
"13279","chr19",10359640,10365639,6000,"+","51073"
"13280","chr11",34934940,34940939,6000,"-","51074"
"13281","chr11",57476995,57482994,6000,"+","51075"
"13282","chr10",101488958,101494957,6000,"+","51076"
"13283","chr14",75176850,75182849,6000,"+","51077"
"13284","chr2",242573726,242579725,6000,"-","51078"
"13285","chr19",19624019,19630018,6000,"+","51079"
"13286","chr8",17777366,17783365,6000,"+","5108"
"13287","chr17",73254749,73260748,6000,"+","51081"
"13288","chr13",28191880,28197879,6000,"+","51082"
"13289","chr11",68448983,68454982,6000,"+","51083"
"13290","chr13",21097013,21103012,6000,"-","51084"
"13291","chr7",73035871,73041870,6000,"-","51085"
"13292","chr1",74698071,74704070,6000,"+","51086"
"13293","chr17",7194877,7200876,6000,"-","51087"
"13294","chr4",39043451,39049450,6000,"+","51088"
"13295","chr16",57315585,57321584,6000,"-","51090"
"13296","chr4",25159205,25165204,6000,"-","51091"
"13297","chr11",117046939,117052938,6000,"+","51092"
"13298","chr1",156695263,156701262,6000,"+","51093"
"13299","chr1",202924701,202930700,6000,"-","51094"
"13300","chr3",3165600,3171599,6000,"+","51095"
"13301","chr17",49334897,49340896,6000,"+","51096"
"13302","chr1",246884378,246890377,6000,"+","51097"
"13303","chr20",42216579,42222578,6000,"+","51098"
"13304","chr3",43729375,43735374,6000,"+","51099"
"13305","chr6",150067831,150073830,6000,"+","5110"
"13306","chr1",87167253,87173252,6000,"+","51100"
"13307","chr8",79575282,79581281,6000,"+","51101"
"13308","chr1",29554455,29560454,6000,"-","51102"
"13309","chr15",41691659,41697658,6000,"-","51103"
"13310","chr9",74523149,74529148,6000,"-","51104"
"13311","chr8",133784604,133790603,6000,"+","51105"
"13312","chr6",155632618,155638617,6000,"-","51106"
"13313","chr1",150238610,150244609,6000,"-","51107"
"13314","chr16",21607856,21613855,6000,"+","51108"
"13315","chr14",68159511,68165510,6000,"-","51109"
"13316","chr20",5104269,5110268,6000,"-","5111"
"13317","chr8",71578448,71584447,6000,"-","51110"
"13318","chr11",67978069,67984068,6000,"-","51111"
"13319","chr2",3380446,3386445,6000,"+","51112"
"13320","chrX",128975125,128981124,6000,"-","51114"
"13321","chr8",87518010,87524009,6000,"-","51115"
"13322","chr9",138389477,138395476,6000,"+","51116"
"13323","chr9",131081791,131087790,6000,"+","51117"
"13324","chr1",38475384,38481383,6000,"+","51118"
"13325","chr7",66457589,66463588,6000,"-","51119"
"13326","chr5",172383439,172389438,6000,"+","51121"
"13327","chr3",149467287,149473286,6000,"-","51122"
"13328","chr8",102215293,102221292,6000,"-","51123"
"13329","chr18",44699746,44705745,6000,"-","51124"
"13330","chr8",41345081,41351080,6000,"+","51125"
"13331","chr20",19994934,20000933,6000,"+","51126"
"13332","chr1",228601584,228607583,6000,"-","51127"
"13333","chr5",133965534,133971533,6000,"-","51128"
"13334","chr19",8426011,8432010,6000,"+","51129"
"13335","chr2",54084171,54090170,6000,"-","51130"
"13336","chr13",50066801,50072800,6000,"+","51131"
"13337","chrX",73831462,73837461,6000,"-","51132"
"13338","chr1",215737735,215743734,6000,"+","51133"
"13339","chr12",94850765,94856764,6000,"-","51134"
"13340","chr12",44149747,44155746,6000,"+","51135"
"13341","chr17",58039118,58045117,6000,"-","51136"
"13342","chr4",83953239,83959238,6000,"+","51138"
"13343","chr2",118843050,118849049,6000,"+","51141"
"13344","chr7",56171188,56177187,6000,"-","51142"
"13345","chr3",32609367,32615366,6000,"-","51143"
"13346","chr11",43699143,43705142,6000,"+","51144"
"13347","chr3",137848230,137854229,6000,"-","51146"
"13348","chr12",6769309,6775308,6000,"-","51147"
"13349","chr9",131171045,131177044,6000,"+","51148"
"13350","chr5",179282841,179288840,6000,"-","51149"
"13351","chr1",1164448,1170447,6000,"-","51150"
"13352","chr5",33981781,33987780,6000,"-","51151"
"13353","chr1",19575075,19581074,6000,"+","51154"
"13354","chr17",73147776,73153775,6000,"-","51155"
"13355","chr14",94756609,94762608,6000,"-","51156"
"13356","chr19",56149392,56155391,6000,"+","51157"
"13357","chr21",47741036,47747035,6000,"+","5116"
"13358","chr8",145650928,145656927,6000,"-","51160"
"13359","chr3",50605459,50611458,6000,"-","51161"
"13360","chr9",139550308,139556307,6000,"+","51162"
"13361","chr3",137890792,137896791,6000,"-","51163"
"13362","chr5",150135658,150141657,6000,"-","51164"
"13363","chr4",171008373,171014372,6000,"-","51166"
"13364","chr6",84566370,84572369,6000,"+","51167"
"13365","chr17",18009020,18015019,6000,"+","51168"
"13366","chr4",88309456,88315455,6000,"-","51170"
"13367","chr19",49336935,49342934,6000,"-","51171"
"13368","chr16",5080943,5086942,6000,"-","51172"
"13369","chr17",57967307,57973306,6000,"-","51174"
"13370","chr6",112405752,112411751,6000,"-","51175"
"13371","chr4",109087113,109093112,6000,"-","51176"
"13372","chr1",150118767,150124766,6000,"+","51177"
"13373","chr1",119908402,119914401,6000,"+","51179"
"13374","chr7",100196882,100202881,6000,"+","5118"
"13375","chr17",79992574,79998573,6000,"-","51181"
"13376","chr10",14877159,14883158,6000,"+","51182"
"13377","chr12",110903527,110909526,6000,"-","51184"
"13378","chr3",3218402,3224401,6000,"-","51185"
"13379","chrX",102608380,102614379,6000,"+","51186"
"13380","chr15",55486232,55492231,6000,"-","51187"
"13381","chr3",42629298,42635297,6000,"+","51188"
"13382","chr16",89721194,89727193,6000,"-","5119"
"13383","chr4",89375268,89381267,6000,"+","51191"
"13384","chr16",66583466,66589465,6000,"+","51192"
"13385","chr3",179037819,179043818,6000,"+","51193"
"13386","chr5",61705573,61711572,6000,"+","51194"
"13387","chr17",38331242,38337241,6000,"+","51195"
"13388","chr10",95750746,95756745,6000,"+","51196"
"13389","chr9",21964138,21970137,6000,"+","51198"
"13390","chr14",51294840,51300839,6000,"-","51199"
"13391","chr7",129929974,129935973,6000,"+","51200"
"13392","chr8",17010836,17016835,6000,"+","51201"
"13393","chr12",12875851,12881850,6000,"+","51202"
"13394","chr15",41621892,41627891,6000,"+","51203"
"13395","chr17",61675231,61681230,6000,"+","51204"
"13396","chr1",147139635,147145634,6000,"-","51205"
"13397","chr19",55546633,55552632,6000,"-","51206"
"13398","chr10",76865971,76871970,6000,"-","51207"
"13399","chr3",137714658,137720657,6000,"+","51208"
"13400","chrX",103084213,103090212,6000,"-","51209"
"13401","chr21",41236347,41242346,6000,"+","5121"
"13402","chrX",114521292,114527291,6000,"+","51213"
"13403","chr11",2158758,2164757,6000,"+","51214"
"13404","chr14",95998323,96004322,6000,"+","51218"
"13405","chr5",95765986,95771985,6000,"-","5122"
"13406","chr14",21569864,21575863,6000,"-","51222"
"13407","chr18",44558989,44564988,6000,"-","51224"
"13408","chr17",47284589,47290588,6000,"+","51225"
"13409","chr17",46112153,46118152,6000,"-","51226"
"13410","chr21",38442459,38448458,6000,"-","51227"
"13411","chr12",110315294,110321293,6000,"-","51228"
"13412","chr20",34356923,34362922,6000,"+","51230"
"13413","chr19",50525806,50531805,6000,"-","51231"
"13414","chr2",36580370,36586369,6000,"+","51232"
"13415","chr22",23971509,23977508,6000,"-","51233"
"13416","chr15",34514245,34520244,6000,"+","51234"
"13417","chr8",145189672,145195671,6000,"+","51236"
"13418","chr5",138722606,138728605,6000,"-","51237"
"13419","chr2",97520757,97526756,6000,"-","51239"
"13420","chr14",70823449,70829448,6000,"-","51241"
"13421","chr3",14690253,14696252,6000,"+","51244"
"13422","chr3",48539260,48545259,6000,"-","51246"
"13423","chr5",138674519,138680518,6000,"+","51247"
"13424","chrX",69506799,69512798,6000,"-","51248"
"13425","chr1",46150847,46156846,6000,"+","51249"
"13426","chr9",78502560,78508559,6000,"+","5125"
"13427","chr6",107346407,107352406,6000,"+","51250"
"13428","chr7",33099410,33105409,6000,"-","51251"
"13429","chr2",97649302,97655301,6000,"-","51252"
"13430","chr1",54662840,54668839,6000,"+","51253"
"13431","chr2",85819837,85825836,6000,"+","51255"
"13432","chr6",13325788,13331787,6000,"-","51256"
"13433","chr19",8475187,8481186,6000,"+","51257"
"13434","chr12",6599472,6605471,6000,"-","51258"
"13435","chr11",61156832,61162831,6000,"+","51259"
"13436","chr20",17203752,17209751,6000,"+","5126"
"13437","chrX",75389771,75395770,6000,"+","51260"
"13438","chr2",99755185,99761184,6000,"+","51263"
"13439","chr17",48447563,48453562,6000,"-","51264"
"13440","chr5",133703736,133709735,6000,"-","51265"
"13441","chr12",10148900,10154899,6000,"-","51266"
"13442","chr12",10248606,10254605,6000,"-","51267"
"13443","chr17",27366918,27372917,6000,"+","51268"
"13444","chrX",47074528,47080527,6000,"+","5127"
"13445","chrX",132349377,132355376,6000,"-","51270"
"13446","chr9",34176003,34182002,6000,"+","51271"
"13447","chr11",204423,210422,6000,"-","51272"
"13448","chr4",38662790,38668789,6000,"+","51274"
"13449","chr12",112277707,112283706,6000,"-","51275"
"13450","chr19",38082674,38088673,6000,"-","51276"
"13451","chr2",25191964,25197963,6000,"-","51277"
"13452","chr1",181054638,181060637,6000,"+","51278"
"13453","chr12",7258870,7264869,6000,"-","51279"
"13454","chr12",96791367,96797366,6000,"-","5128"
"13455","chr9",88894491,88900490,6000,"-","51280"
"13456","chr2",241497276,241503275,6000,"-","51281"
"13457","chr20",34540282,34546281,6000,"-","51282"
"13458","chr16",14723668,14729667,6000,"+","51283"
"13459","chrX",12882202,12888201,6000,"+","51284"
"13460","chr15",65366029,65372028,6000,"-","51285"
"13461","chr11",787127,793126,6000,"-","51286"
"13462","chr11",73584891,73590890,6000,"-","51287"
"13463","chr5",33933491,33939490,6000,"+","51289"
"13464","chr1",205470684,205476683,6000,"+","5129"
"13465","chr12",29531144,29537143,6000,"-","51290"
"13466","chr19",19751456,19757455,6000,"-","51291"
"13467","chr14",24698648,24704647,6000,"+","51292"
"13468","chr19",8370241,8376240,6000,"-","51293"
"13469","chr5",141335628,141341627,6000,"-","51294"
"13470","chr19",11636988,11642987,6000,"-","51295"
"13471","chr11",60716258,60722257,6000,"-","51296"
"13472","chr20",31820802,31826801,6000,"+","51297"
"13473","chr19",373014,379013,6000,"-","51298"
"13474","chr6",6004634,6010633,6000,"-","51299"
"13475","chr19",1238749,1244748,6000,"+","513"
"13476","chr3",196011585,196017584,6000,"-","5130"
"13477","chr3",119214368,119220367,6000,"+","51300"
"13478","chr5",74323725,74329724,6000,"-","51301"
"13479","chr6",46617524,46623523,6000,"-","51302"
"13480","chr12",49316331,49322330,6000,"-","51303"
"13481","chr3",45014675,45020674,6000,"-","51304"
"13482","chr8",140712300,140718299,6000,"-","51305"
"13483","chr5",137365803,137371802,6000,"-","51306"
"13484","chr5",137670224,137676223,6000,"+","51307"
"13485","chr5",137771690,137777689,6000,"+","51308"
"13486","chrX",100802514,100808513,6000,"+","51309"
"13487","chr14",23819081,23825080,6000,"-","51310"
"13488","chrX",12921739,12927738,6000,"+","51311"
"13489","chr8",23383363,23389362,6000,"+","51312"
"13490","chr4",159091203,159097202,6000,"-","51313"
"13491","chr7",37885199,37891198,6000,"+","51314"
"13492","chr2",88352249,88358248,6000,"-","51315"
"13493","chr4",84032912,84038911,6000,"-","51316"
"13494","chr11",46139986,46145985,6000,"-","51317"
"13495","chr2",86423556,86429555,6000,"+","51318"
"13496","chr3",157824841,157830840,6000,"+","51319"
"13497","chr1",186427241,186433240,6000,"-","5132"
"13498","chr18",48721052,48727051,6000,"-","51320"
"13499","chr17",66241145,66247144,6000,"+","51321"
"13500","chr10",28818422,28824421,6000,"+","51322"
"13501","chr15",65279252,65285251,6000,"-","51324"
"13502","chr16",31536203,31542202,6000,"+","51327"
"13503","chr12",123461880,123467879,6000,"+","51329"
"13504","chr2",242798059,242804058,6000,"-","5133"
"13505","chr16",3067313,3073312,6000,"+","51330"
"13506","chr15",42183276,42189275,6000,"-","51332"
"13507","chr16",30415735,30421734,6000,"+","51333"
"13508","chr5",119797019,119803018,6000,"+","51334"
"13509","chr15",90805895,90811894,6000,"+","51335"
"13510","chr8",143805621,143811620,6000,"+","51337"
"13511","chr11",60045014,60051013,6000,"+","51338"
"13512","chr14",59097786,59103785,6000,"+","51339"
"13513","chr6",170890781,170896780,6000,"-","5134"
"13514","chr20",20033691,20039690,6000,"-","51340"
"13515","chr19",4063817,4069816,6000,"-","51341"
"13516","chr19",3503295,3509294,6000,"+","51343"
"13517","chr12",118807751,118813750,6000,"-","51347"
"13518","chr12",9977077,9983076,6000,"+","51348"
"13519","chr12",53168130,53174129,6000,"-","51350"
"13520","chr7",64448415,64454414,6000,"-","51351"
"13521","chr11",32454285,32460284,6000,"+","51352"
"13522","chr2",183384573,183390572,6000,"-","5136"
"13523","chrX",21854656,21860655,6000,"+","51360"
"13524","chr1",60277463,60283462,6000,"+","51361"
"13525","chr6",110498587,110504586,6000,"+","51362"
"13526","chr10",125850124,125856123,6000,"-","51363"
"13527","chr3",50380157,50386156,6000,"-","51364"
"13528","chr3",119313695,119319694,6000,"+","51365"
"13529","chr8",103421918,103427917,6000,"-","51366"
"13530","chr12",121016202,121022201,6000,"-","51367"
"13531","chr3",51702191,51708190,6000,"+","51368"
"13532","chr7",32335384,32341383,6000,"-","5137"
"13533","chr13",29230141,29236140,6000,"+","51371"
"13534","chr3",48478686,48484685,6000,"+","51372"
